time_s,body_x_m,o1,o2,support_legs
53.400000,13.249818,0.087266,0.812717,3.000000
53.450000,13.273026,0.509243,0.717273,3.000000
53.500000,13.286945,0.762305,0.501773,3.000000
53.550000,13.290459,0.826208,0.155055,3.000000
53.600000,13.290459,0.783674,-0.278153,3.000000
53.650000,13.298300,0.641118,-0.646192,3.000000
53.700000,13.313370,0.367118,-0.807201,3.000000
53.750000,13.335029,-0.026688,-0.818575,3.000000
53.800000,13.358722,-0.457471,-0.736652,3.000000
53.850000,13.374301,-0.740710,-0.539628,3.000000
53.900000,13.378935,-0.824975,-0.209684,3.000000
53.950000,13.378935,-0.794776,0.217504,3.000000
54.000000,13.385901,-0.668132,0.606911,3.000000
54.050000,13.399947,-0.412751,0.796234,3.000000
54.100000,13.420838,-0.032912,0.822808,3.000000
54.150000,13.444790,0.402589,0.753832,3.000000
54.200000,13.461978,0.715089,0.574876,3.000000
54.250000,13.467843,0.821735,0.262311,3.000000
54.300000,13.467843,0.804145,-0.156306,3.000000
54.350000,13.473978,0.692598,-0.563315,3.000000
54.400000,13.486993,0.455971,-0.782210,3.000000
54.450000,13.507056,0.091192,-0.825382,3.000000
54.500000,13.531056,-0.345186,-0.768945,3.000000
54.550000,13.549758,-0.685212,-0.607485,3.000000
54.600000,13.556967,-0.816292,-0.312807,3.000000
54.650000,13.556967,-0.811844,0.095122,3.000000
54.700000,13.562315,-0.714610,0.515660,3.000000
54.750000,13.574300,-0.496708,0.764810,3.000000
54.800000,13.593485,-0.147879,0.826230,3.000000
54.850000,13.617343,0.285896,0.782113,3.000000
54.900000,13.637420,0.650932,0.637449,3.000000
54.950000,13.646081,0.808408,0.361068,3.000000
55.000000,13.646081,0.817911,-0.034446,3.000000
55.050000,13.650681,0.734281,-0.464327,3.000000
55.100000,13.661647,0.534896,-0.743712,3.000000
55.150000,13.679915,0.202755,-0.825243,3.000000
55.200000,13.703461,-0.225361,-0.793445,3.000000
55.250000,13.724738,-0.612218,-0.664796,3.000000
55.300000,13.734946,-0.797812,-0.407005,3.000000
55.350000,13.736296,-0.822354,-0.025300,3.000000
55.400000,13.736296,-0.751738,0.409815,3.000000
55.450000,13.746265,-0.570483,0.718625,3.000000
55.500000,13.763581,-0.255648,0.822272,3.000000
55.550000,13.786672,0.164201,0.803032,3.000000
55.600000,13.808945,0.569167,0.689586,3.000000
55.650000,13.820772,0.784200,0.450540,3.000000
55.700000,13.823024,0.825145,0.083768,3.000000
55.750000,13.823024,0.767110,-0.352702,3.000000
55.800000,13.832027,0.603432,-0.689306,3.000000
55.850000,13.848362,0.306425,-0.817124,3.000000
55.900000,13.870880,-0.102986,-0.810944,3.000000
55.950000,13.893926,-0.522015,-0.711908,3.000000
56.000000,13.907414,-0.767252,-0.491601,3.000000
56.050000,13.910657,-0.826221,-0.140673,3.000000
56.100000,13.910657,-0.780521,0.293618,3.000000
56.150000,13.918731,-0.633736,0.655598,3.000000
56.200000,13.934062,-0.354978,0.809570,3.000000
56.250000,13.955908,0.042219,0.817221,3.000000
56.300000,13.979498,0.471131,0.731873,3.000000
56.350000,13.994652,0.746649,0.530121,3.000000
56.400000,13.998987,0.825478,0.195793,3.000000
56.450000,13.998987,0.792084,-0.233208,3.000000
56.500000,14.006174,0.661418,-0.617453,3.000000
56.550000,14.020485,0.401220,-0.799340,3.000000
56.600000,14.041580,0.017668,-0.821874,3.000000
56.650000,14.065487,-0.416997,-0.749608,3.000000
56.700000,14.082267,-0.722090,-0.566045,3.000000
56.750000,14.087805,-0.822772,-0.248949,3.000000
56.800000,14.087805,-0.801892,0.172096,3.000000
56.850000,14.094149,-0.686533,0.574950,3.000000
56.900000,14.107430,-0.445069,0.786134,3.000000
56.950000,14.127711,-0.076317,0.824880,3.000000
57.000000,14.151719,0.360184,0.765242,3.000000
57.050000,14.170042,0.693327,0.599335,3.000000
57.100000,14.176894,0.817917,0.300005,3.000000
57.150000,14.176894,0.810017,-0.110858,3.000000
57.200000,14.182441,0.709167,-0.528309,3.000000
57.250000,14.194690,0.486452,-0.769634,3.000000
57.300000,14.214106,0.133438,-0.826182,3.000000
57.350000,14.238018,-0.301319,-0.778899,3.000000
57.400000,14.257755,-0.660190,-0.629980,3.000000
57.450000,14.266033,-0.810688,-0.348851,3.000000
57.500000,14.266033,-0.816503,0.050008,3.000000
57.550000,14.270822,-0.729429,0.477881,3.000000
57.600000,14.282049,-0.525303,0.749519,3.000000
57.650000,14.300557,-0.188798,0.825680,3.000000
57.700000,14.324198,0.241044,0.790695,3.000000
57.750000,14.345184,0.622615,0.657997,3.000000
57.800000,14.354985,0.800818,0.395394,3.000000
57.850000,14.356116,0.821366,0.010014,3.000000
57.900000,14.356116,0.747444,-0.424135,3.000000
57.950000,14.366339,0.561564,-0.725486,3.000000
58.000000,14.383903,0.242216,-0.823237,3.000000
58.050000,14.407124,-0.179988,-0.800724,3.000000
58.100000,14.429162,-0.580664,-0.683438,3.000000
58.150000,14.440566,-0.788013,-0.439556,3.000000
58.200000,14.442577,-0.824587,-0.068841,3.000000
58.250000,14.442577,-0.763341,0.367633,3.000000
58.300000,14.451825,-0.595195,0.697276,3.000000
58.350000,14.468416,-0.293549,0.818671,3.000000
58.400000,14.491092,0.118736,0.809063,3.000000
58.450000,14.513961,0.534539,0.706386,3.000000
58.500000,14.527019,0.771956,0.481261,3.000000
58.550000,14.529997,0.826113,0.126172,3.000000
58.600000,14.529997,0.777246,-0.308996,3.000000
58.650000,14.538306,0.626180,-0.664709,3.000000
58.700000,14.553898,0.342685,-0.811761,3.000000
58.750000,14.575925,-0.057810,-0.815758,3.000000
58.800000,14.599397,-0.484575,-0.726947,3.000000
58.850000,14.614124,-0.752325,-0.520442,3.000000
58.900000,14.618168,-0.825851,-0.181771,3.000000
58.950000,14.618168,-0.789276,0.248867,3.000000
59.000000,14.625578,-0.654533,0.627704,3.000000
59.050000,14.640154,-0.389530,0.802248,3.000000
59.100000,14.661449,-0.002341,0.820831,3.000000
59.150000,14.685295,0.431227,0.745244,3.000000
59.200000,14.701662,0.728812,0.557039,3.000000
59.250000,14.706879,0.823667,0.235448,3.000000
59.300000,14.706879,0.799528,-0.187877,3.000000
59.350000,14.713437,0.680302,-0.586309,3.000000
59.400000,14.726983,0.434003,-0.789839,3.000000
59.450000,14.747480,0.061340,-0.824266,3.000000
59.500000,14.771481,-0.375046,-0.761407,3.000000
59.550000,14.789417,-0.701152,-0.591010,3.000000
59.600000,14.795920,-0.819386,-0.287056,3.000000
59.650000,14.795920,-0.808081,0.126620,3.000000
59.700000,14.801668,-0.703566,0.540706,3.000000
59.750000,14.814183,-0.476028,0.774219,3.000000
59.800000,14.833826,-0.118879,0.826014,3.000000
59.850000,14.857780,0.316648,0.775562,3.000000
59.900000,14.877168,0.669153,0.622336,3.000000
59.950000,14.885068,0.812792,0.336481,3.000000
60.000000,14.885068,0.814987,-0.065625,3.000000
60.050000,14.890048,0.724428,-0.491213,3.000000
60.100000,14.901537,0.515537,-0.755066,3.000000
60.150000,14.920283,0.174712,-0.825989,3.000000
60.200000,14.944009,-0.256675,-0.787828,3.000000
60.250000,14.964692,-0.632721,-0.651026,3.000000
60.300000,14.974092,-0.803630,-0.383626,3.000000
60.350000,14.974092,-0.820268,0.005352,3.000000
60.400000,14.978341,-0.743009,0.438272,3.000000
60.450000,14.988821,-0.552470,0.732069,3.000000
60.500000,15.006631,-0.228645,0.824062,3.000000
60.550000,15.029973,0.195762,0.798304,3.000000
60.600000,15.051760,0.591884,0.677125,3.000000
60.650000,15.062745,0.791611,0.428408,3.000000
60.700000,15.064522,0.823916,0.053814,3.000000
60.750000,15.064522,0.759440,-0.382422,3.000000
60.800000,15.074018,0.586782,-0.704956,3.000000
60.850000,15.090862,0.280527,-0.820062,3.000000
60.900000,15.113689,-0.134508,-0.807073,3.000000
60.950000,15.136365,-0.546808,-0.700706,3.000000
61.000000,15.148994,-0.776423,-0.470753,3.000000
61.050000,15.151715,-0.825886,-0.111556,3.000000
61.100000,15.151715,-0.773847,0.324274,3.000000
61.150000,15.160262,-0.618448,0.673524,3.000000
61.200000,15.176113,-0.330239,0.813780,3.000000
61.250000,15.198316,0.073452,0.814189,3.000000
61.300000,15.221655,0.497794,0.721871,3.000000
61.350000,15.235952,0.757743,0.510590,3.000000
61.400000,15.239712,0.826096,0.167621,3.000000
61.450000,15.239712,0.786350,-0.264468,3.000000
61.500000,15.247350,0.647477,-0.637664,3.000000
61.550000,15.262188,0.377682,-0.804964,3.000000
61.600000,15.283679,-0.013062,-0.819679,3.000000
61.650000,15.307451,-0.445268,-0.740739,3.000000
61.700000,15.323400,-0.735258,-0.547858,3.000000
61.750000,15.328304,-0.824422,-0.221809,3.000000
61.800000,15.328304,-0.797052,0.203642,3.000000
61.850000,15.335077,-0.673905,0.597388,3.000000
61.900000,15.348889,-0.422774,0.793331,3.000000
61.950000,15.369597,-0.046265,0.823539,3.000000
62.000000,15.393579,0.389760,0.757439,3.000000
62.050000,15.411120,0.708688,0.582509,3.000000
62.100000,15.417280,0.820701,0.273962,3.000000
62.150000,15.417280,0.806037,-0.142400,3.000000
62.200000,15.423233,0.697806,-0.552844,3.000000
62.250000,15.436013,0.465437,-0.778569,3.000000
62.300000,15.455881,0.104206,-0.825729,3.000000
62.350000,15.479865,-0.331873,-0.772100,3.000000
62.400000,15.498893,-0.677821,-0.614517,3.000000
62.450000,15.506422,-0.814726,-0.323959,3.000000
62.500000,15.506422,-0.813363,0.081290,3.000000
62.550000,15.511597,-0.719275,0.504316,3.000000
62.600000,15.523349,-0.505601,0.760357,3.000000
62.650000,15.542330,-0.160499,0.826172,3.000000
62.700000,15.566131,0.272244,0.784842,3.000000
62.750000,15.586497,0.642533,0.643884,3.000000
62.800000,15.595501,0.806252,0.371700,3.000000
62.850000,15.595501,0.819063,-0.020791,3.000000
62.900000,15.599936,0.738432,-0.452215,3.000000
62.950000,15.610673,0.543203,-0.738378,3.000000
63.000000,15.628728,0.214938,-0.824749,3.000000
63.050000,15.652183,-0.211514,-0.795771,3.000000
63.100000,15.673705,-0.602821,-0.670644,3.000000
63.150000,15.684275,-0.794998,-0.417099,3.000000
63.200000,15.685822,-0.823134,-0.038693,3.000000
63.250000,15.685822,-0.755405,0.397059,3.000000
63.300000,15.695569,-0.578193,0.712349,3.000000
63.350000,15.712664,-0.267361,0.821302,3.000000
63.400000,15.735635,0.150294,0.804973,3.000000
63.450000,15.758104,0.558814,0.694865,3.000000
63.500000,15.770305,0.780658,0.460079,3.000000
63.550000,15.772774,0.825543,0.096828,3.000000
63.600000,15.772774,0.770321,-0.339442,3.000000
63.650000,15.781562,0.610541,-0.682045,3.000000
63.700000,15.797671,0.317642,-0.815630,3.000000
63.750000,15.820044,-0.089139,-0.812511,3.000000
63.800000,15.843235,-0.510779,-0.716641,3.000000
63.850000,15.857102,-0.762908,-0.500569,3.000000
63.900000,15.860584,-0.826216,-0.153346,3.000000
63.950000,15.860584,-0.783304,0.280002,3.000000
64.000000,15.868452,-0.640247,0.647329,3.000000
64.050000,15.883553,-0.365679,0.807493,3.000000
64.100000,15.905235,0.028537,0.818419,3.000000
64.150000,15.928917,0.459111,0.736089,3.000000
64.200000,15.944444,0.741432,0.538504,3.000000
64.250000,15.949043,0.825042,0.208034,3.000000
64.300000,15.949043,0.794461,-0.219379,3.000000
64.350000,15.956034,0.667340,-0.608183,3.000000
64.400000,15.970112,0.411384,-0.796615,3.000000
64.450000,15.991028,0.031098,-0.822702,3.000000
64.500000,16.014976,-0.404316,-0.753336,3.000000
64.550000,16.032115,-0.715939,-0.573832,3.000000
64.600000,16.037941,-0.821866,-0.260725,3.000000
64.650000,16.037941,-0.803882,0.158189,3.000000
64.700000,16.044101,-0.691884,0.564717,3.000000
64.750000,16.057147,-0.454680,0.782690,3.000000
64.800000,16.077236,-0.089424,0.825328,3.000000
64.850000,16.101238,0.346982,0.768510,3.000000
64.900000,16.119895,0.686195,0.606522,3.000000
64.950000,16.127061,0.816494,0.311288,3.000000
65.000000,16.127061,0.811632,-0.096997,3.000000
65.050000,16.132433,0.713969,-0.517181,3.000000
65.100000,16.144449,0.495494,-0.765398,3.000000
65.150000,16.163662,0.146163,-0.826231,3.000000
65.200000,16.187527,-0.287740,-0.781736,3.000000
65.250000,16.207564,-0.652052,-0.636568,3.000000
65.300000,16.216179,-0.808689,-0.359619,3.000000
65.350000,16.216179,-0.817749,0.036299,3.000000
65.400000,16.220801,-0.733710,0.465955,3.000000
65.450000,16.231798,-0.533761,0.744419,3.000000
65.500000,16.250095,-0.201097,0.825302,3.000000
65.550000,16.273653,0.227234,0.793123,3.000000
65.600000,16.294896,0.613473,0.663994,3.000000
65.650000,16.305055,0.798181,0.405629,3.000000
65.700000,16.306379,0.822242,0.023482,3.000000
65.750000,16.306379,0.751233,-0.411532,3.000000
65.800000,16.316378,0.569428,-0.719458,3.000000
65.850000,16.333723,0.254053,-0.822394,3.000000
65.900000,16.356831,-0.166084,-0.802763,3.000000
65.950000,16.379077,-0.570552,-0.688862,3.000000
66.000000,16.390853,-0.784666,-0.449239,3.000000
66.050000,16.393076,-0.825085,-0.081993,3.000000
66.100000,16.393076,-0.766667,0.354489,3.000000
66.150000,16.402108,-0.602459,0.690272,3.000000
66.200000,16.418473,-0.304897,0.817317,3.000000
66.250000,16.441010,0.104863,0.810725,3.000000
66.300000,16.464036,0.523522,0.711258,3.000000
66.350000,16.477473,0.767826,0.490377,3.000000
66.400000,16.480685,0.826214,0.138950,3.000000
66.450000,16.480685,0.780137,-0.295457,3.000000
66.500000,16.488786,0.632844,-0.656700,3.000000
66.550000,16.504148,0.353520,-0.809841,3.000000
66.600000,16.526016,-0.044076,-0.817052,3.000000
66.650000,16.549593,-0.472746,-0.731294,3.000000
66.700000,16.564696,-0.747339,-0.528976,3.000000
66.750000,16.568996,-0.825529,-0.194127,3.000000
66.800000,16.568996,-0.791755,0.235078,3.000000
66.850000,16.576209,-0.660606,0.618690,3.000000
66.900000,16.590552,-0.399834,0.799697,3.000000
66.950000,16.611671,-0.015844,0.821755,3.000000
67.000000,16.635571,0.418704,0.749095,3.000000
67.050000,16.652303,0.722906,0.564980,3.000000
67.100000,16.657801,0.822886,0.247346,3.000000
67.150000,16.657801,0.801616,-0.173978,3.000000
67.200000,16.664171,0.685799,-0.576319,3.000000
67.250000,16.677484,0.443758,-0.786587,3.000000
67.300000,16.697791,0.074536,-0.824813,3.000000
67.350000,16.721798,-0.361964,-0.764791,3.000000
67.400000,16.740076,-0.694276,-0.598352,3.000000
67.450000,16.746886,-0.818101,-0.298469,3.000000
67.500000,16.746886,-0.809792,0.112736,3.000000
67.550000,16.752457,-0.708507,0.529801,3.000000
67.600000,16.764737,-0.485218,0.770194,3.000000
67.650000,16.784181,-0.131707,0.826168,3.000000
67.700000,16.808098,0.303152,0.778508,3.000000
67.750000,16.827795,0.661275,0.629077,3.000000
67.800000,16.836027,0.810948,0.347384,3.000000
67.850000,16.836027,0.816328,-0.051867,3.000000
67.900000,16.840838,0.728840,-0.479482,3.000000
67.950000,16.852097,0.524147,-0.750194,3.000000
68.000000,16.870633,0.187125,-0.825724,3.000000
68.050000,16.894285,-0.242911,-0.790359,3.000000
68.100000,16.915236,-0.623835,-0.657175,3.000000
68.150000,16.924989,-0.801164,-0.393999,3.000000
68.200000,16.926093,-0.821241,-0.008186,3.000000
68.250000,16.926093,-0.746922,0.425830,3.000000
68.300000,16.936347,-0.560489,0.726285,3.000000
68.350000,16.953940,-0.240605,0.823343,3.000000
68.400000,16.977176,0.181870,0.800442,3.000000
68.450000,16.999185,0.582017,0.682694,3.000000
68.500000,17.010539,0.788454,0.438235,3.000000
68.550000,17.012522,0.824513,0.067054,3.000000
68.600000,17.012522,0.762883,-0.369404,3.000000
68.650000,17.021799,0.594201,-0.698207,3.000000
68.700000,17.038420,0.292004,-0.818845,3.000000
68.750000,17.061114,-0.120616,-0.808831,3.000000
68.800000,17.083961,-0.536016,-0.705717,3.000000
68.850000,17.096968,-0.772501,-0.480017,3.000000
68.900000,17.099915,-0.826092,-0.124435,3.000000
68.950000,17.099915,-0.776848,0.310823,3.000000
69.000000,17.108252,-0.625267,0.665775,3.000000
69.050000,17.123876,-0.341208,0.812011,3.000000
69.100000,17.145924,0.059673,0.815577,3.000000
69.150000,17.169381,0.486163,0.726350,3.000000
69.200000,17.184056,0.752984,0.519276,3.000000
69.250000,17.188066,0.825886,0.180090,3.000000
69.300000,17.188066,0.788933,-0.250730,3.000000
69.350000,17.195504,0.653701,-0.628907,3.000000
69.400000,17.210110,0.388125,-0.802582,3.000000
69.450000,17.231429,0.000508,-0.820699,3.000000
69.500000,17.255267,-0.432911,-0.744715,3.000000
69.550000,17.271585,-0.729595,-0.555953,3.000000
69.600000,17.276764,-0.823764,-0.233828,3.000000
69.650000,17.276764,-0.799239,0.189759,3.000000
69.700000,17.283347,-0.679548,0.587645,3.000000
69.750000,17.296925,-0.432672,0.790266,3.000000
69.800000,17.317447,-0.059547,0.824185,3.000000
69.850000,17.341447,0.376809,0.760941,3.000000
69.900000,17.359336,0.702066,0.590006,3.000000
69.950000,17.365798,0.819551,0.285502,3.000000
70.000000,17.365798,0.807843,-0.128501,3.000000
70.050000,17.371570,0.702887,-0.542167,3.000000
70.100000,17.384116,0.474774,-0.774750,3.000000
70.150000,17.403787,0.117135,-0.825986,3.000000
70.200000,17.427745,-0.318469,-0.775156,3.000000
70.250000,17.447090,-0.670202,-0.621413,3.000000
70.300000,17.454946,-0.813031,-0.334995,3.000000
70.350000,17.454946,-0.814799,0.067491,3.000000
70.400000,17.459949,-0.723821,0.492788,3.000000
70.450000,17.471470,-0.514361,0.755710,3.000000
70.500000,17.490243,-0.173023,0.826017,3.000000
70.550000,17.513979,0.258535,0.787478,3.000000
70.600000,17.534624,0.633906,0.650184,3.000000
70.650000,17.543977,0.803952,0.382212,3.000000
70.700000,17.543977,0.820130,-0.007189,3.000000
70.750000,17.548248,0.742471,-0.439945,3.000000
70.800000,17.558759,0.551374,-0.732836,3.000000
70.850000,17.576598,0.227018,-0.824151,3.000000
70.900000,17.599954,-0.197642,-0.798008,3.000000
70.950000,17.621710,-0.593203,-0.676361,3.000000
71.000000,17.632646,-0.792026,-0.427068,3.000000
71.050000,17.634395,-0.823829,-0.052016,3.000000
71.100000,17.634395,-0.758966,0.384176,3.000000
71.150000,17.643921,-0.585767,0.705853,3.000000
71.200000,17.660795,-0.278965,0.820218,3.000000
71.250000,17.683639,0.136390,0.806828,3.000000
71.300000,17.706292,0.548254,0.700018,3.000000
71.350000,17.718870,0.776940,0.469489,3.000000
71.400000,17.721560,0.825851,0.109806,3.000000
71.450000,17.721560,0.773433,-0.326089,3.000000
71.500000,17.730135,0.617515,-0.674555,3.000000
71.550000,17.746018,0.328745,-0.814009,3.000000
71.600000,17.768241,-0.075321,-0.813994,3.000000
71.650000,17.791563,-0.499355,-0.721255,3.000000
71.700000,17.805809,-0.758372,-0.509404,3.000000
71.750000,17.809535,-0.826117,-0.165925,3.000000
71.800000,17.809535,-0.785993,0.266324,3.000000
71.850000,17.817200,-0.646624,0.638832,3.000000
71.900000,17.832070,-0.376259,0.805275,3.000000
71.950000,17.853584,0.014904,0.819534,3.000000
72.000000,17.877346,0.446929,0.740192,3.000000
72.050000,17.893245,0.736008,0.546752,3.000000
72.100000,17.898112,0.824503,0.220173,3.000000
72.150000,17.898112,0.796749,-0.205520,3.000000
72.200000,17.904911,0.673131,-0.598691,3.000000
72.250000,17.918755,0.421424,-0.793733,3.000000
72.300000,17.939488,0.044461,-0.823445,3.000000
72.350000,17.963466,-0.391505,-0.756957,3.000000
72.400000,17.980960,-0.709568,-0.581484,3.000000
72.450000,17.987080,-0.820847,-0.272391,3.000000
72.500000,17.987080,-0.805785,0.144283,3.000000
72.550000,17.993057,-0.697108,0.554274,3.000000
72.600000,18.005869,-0.464163,0.779072,3.000000
72.650000,18.025764,-0.102449,0.825687,3.000000
72.700000,18.049751,0.333681,0.771679,3.000000
72.750000,18.068734,0.678835,0.613573,3.000000
72.800000,18.076220,0.814945,0.322456,3.000000
72.850000,18.076220,0.813162,-0.083161,3.000000
72.900000,18.081418,0.718651,-0.505863,3.000000
72.950000,18.093202,0.504404,-0.760971,3.000000
73.000000,18.112210,0.158796,-0.826185,3.000000
73.050000,18.136019,-0.274096,-0.784478,3.000000
73.100000,18.156347,-0.643684,-0.643020,3.000000
73.150000,18.165304,-0.806552,-0.370267,3.000000
73.200000,18.165304,-0.818912,0.022637,3.000000
73.250000,18.169761,-0.737877,0.453864,3.000000
73.300000,18.180530,-0.542086,0.739113,3.000000
73.350000,18.198613,-0.213295,0.824822,3.000000
73.400000,18.222081,0.213391,0.795461,3.000000
73.450000,18.243570,0.604107,0.669860,3.000000
73.500000,18.254091,0.795388,0.415739,3.000000
73.550000,18.255611,0.823034,0.036884,3.000000
73.600000,18.255611,0.754914,-0.398794,3.000000
73.650000,18.265388,0.577157,-0.713212,3.000000
73.700000,18.282514,0.265782,-0.821440,3.000000
73.750000,18.305501,-0.152177,-0.804715,3.000000
73.800000,18.327944,-0.560228,-0.694158,3.000000
73.850000,18.340095,-0.781148,-0.458795,3.000000
73.900000,18.342534,-0.825494,-0.095065,3.000000
73.950000,18.342534,-0.769892,0.341243,3.000000
74.000000,18.351351,-0.609587,0.683041,3.000000
74.050000,18.367491,-0.316130,0.815840,3.000000
74.100000,18.389884,0.091012,0.812304,3.000000
74.150000,18.413055,0.512311,0.716008,3.000000
74.200000,18.426871,0.763508,0.499362,3.000000
74.250000,18.430320,0.826223,0.151636,3.000000
74.300000,18.430320,0.782933,-0.281849,3.000000
74.350000,18.438216,0.639374,-0.648462,3.000000
74.400000,18.453349,0.364237,-0.807783,3.000000
74.450000,18.475053,-0.030387,-0.818262,3.000000
74.500000,18.498723,-0.460748,-0.735525,3.000000
74.550000,18.514200,-0.742150,-0.537377,3.000000
74.600000,18.518762,-0.825107,-0.206383,3.000000
74.650000,18.518762,-0.794145,0.221253,3.000000
74.700000,18.525780,-0.666546,0.609451,3.000000
74.750000,18.539890,-0.410015,0.796993,3.000000
74.800000,18.560830,-0.029284,0.822595,3.000000
74.850000,18.584773,0.406041,0.752837,3.000000
74.900000,18.601864,0.716784,0.572786,3.000000
74.950000,18.607650,0.821995,0.259137,3.000000
75.000000,18.607650,0.803618,-0.160072,3.000000
75.050000,18.613835,0.691167,-0.566115,3.000000
75.100000,18.626913,0.453386,-0.783166,3.000000
75.150000,18.647028,0.087654,-0.825273,3.000000
75.200000,18.671032,-0.348775,-0.768074,3.000000
75.250000,18.689644,-0.687174,-0.605557,3.000000
75.300000,18.696767,-0.816694,-0.309767,3.000000
75.350000,18.696767,-0.811418,0.098872,3.000000
75.400000,18.702162,-0.713326,0.518699,3.000000
75.450000,18.714210,-0.494277,0.765982,3.000000
75.500000,18.733451,-0.144446,0.826229,3.000000
75.550000,18.757322,0.289582,0.781357,3.000000
75.600000,18.777319,0.653167,0.635683,3.000000
75.650000,18.785889,0.808968,0.358168,3.000000
75.700000,18.785889,0.817585,-0.038152,3.000000
75.750000,18.790533,0.733137,-0.467579,3.000000
75.800000,18.801561,0.532624,-0.745121,3.000000
75.850000,18.819887,0.199438,-0.825359,3.000000
75.900000,18.843457,-0.229106,-0.792799,3.000000
75.950000,18.864666,-0.614724,-0.663190,3.000000
76.000000,18.874776,-0.798547,-0.404250,3.000000
76.050000,18.876073,-0.822128,-0.021662,3.000000
76.100000,18.876073,-0.750726,0.413246,3.000000
76.150000,18.886102,-0.568371,0.720287,3.000000
76.200000,18.903478,-0.252457,0.822515,3.000000
76.250000,18.926601,0.167967,0.802492,3.000000
76.300000,18.948819,0.571934,0.688135,3.000000
76.350000,18.960545,0.785129,0.447935,3.000000
76.400000,18.962739,0.825022,0.080217,3.000000
76.450000,18.962739,0.766223,-0.356275,3.000000
76.500000,18.971800,0.601483,-0.691233,3.000000
76.550000,18.988196,0.303367,-0.817508,3.000000
76.600000,19.010752,-0.106740,-0.810505,3.000000
76.650000,19.033758,-0.525025,-0.710605,3.000000
76.700000,19.047143,-0.768396,-0.489150,3.000000
76.750000,19.050323,-0.826206,-0.137225,3.000000
76.800000,19.050323,-0.779751,0.297294,3.000000
76.850000,19.058452,-0.631950,0.657798,3.000000
76.900000,19.073846,-0.352060,0.810109,3.000000
76.950000,19.095735,0.045933,0.816882,3.000000
77.000000,19.119299,0.474357,0.730712,3.000000
77.050000,19.134350,0.748026,0.527828,3.000000
77.100000,19.138616,0.825579,0.192460,3.000000
77.150000,19.138616,0.791425,-0.236948,3.000000
77.200000,19.145856,0.659791,-0.619924,3.000000
77.250000,19.160230,0.398446,-0.800051,3.000000
77.300000,19.181373,0.014019,-0.821635,3.000000
77.350000,19.205266,-0.420407,-0.748580,3.000000
77.400000,19.221949,-0.723719,-0.563913,3.000000
77.450000,19.227409,-0.822998,-0.245742,3.000000
77.500000,19.227409,-0.801339,0.175861,3.000000
77.550000,19.233804,-0.685062,0.577685,3.000000
77.600000,19.247148,-0.442444,0.787037,3.000000
77.650000,19.267481,-0.072754,0.824744,3.000000
77.700000,19.291488,0.363742,0.764339,3.000000
77.750000,19.309720,0.695220,0.597366,3.000000
77.800000,19.316488,0.818282,0.296930,3.000000
77.850000,19.316488,0.809565,-0.114615,3.000000
77.900000,19.322083,0.707845,-0.531289,3.000000
77.950000,19.334395,0.483981,-0.770750,3.000000
78.000000,19.353866,0.129976,-0.826153,3.000000
78.050000,19.377788,-0.304984,-0.778115,3.000000
78.100000,19.397444,-0.662355,-0.628173,3.000000
78.150000,19.405630,-0.811205,-0.345914,3.000000
78.200000,19.405630,-0.816151,0.053728,3.000000
78.250000,19.410465,-0.728250,0.481081,3.000000
78.300000,19.421754,-0.522989,0.750866,3.000000
78.350000,19.440319,-0.185450,0.825766,3.000000
78.400000,19.463981,0.244777,0.790022,3.000000
78.450000,19.484897,0.625052,0.656350,3.000000
78.500000,19.494602,0.801506,0.392602,3.000000
78.550000,19.495680,0.821114,0.006356,3.000000
78.600000,19.495680,0.746399,-0.427524,3.000000
78.650000,19.505964,0.559411,-0.727081,3.000000
78.700000,19.523587,0.238991,-0.823446,3.000000
78.750000,19.546838,-0.183752,-0.800157,3.000000
78.800000,19.568817,-0.583366,-0.681948,3.000000
78.850000,19.580121,-0.788891,-0.436912,3.000000
78.900000,19.582076,-0.824437,-0.065266,3.000000
78.950000,19.582076,-0.762423,0.371174,3.000000
79.000000,19.591383,-0.593204,0.699134,3.000000
79.050000,19.608034,-0.290456,0.819017,3.000000
79.100000,19.630747,0.122496,0.808598,3.000000
79.150000,19.653571,0.537489,0.705046,3.000000
79.200000,19.666527,0.773043,0.478770,3.000000
79.250000,19.669443,0.826070,0.122697,3.000000
79.300000,19.669443,0.776447,-0.312649,3.000000
79.350000,19.677808,0.624352,-0.666838,3.000000
79.400000,19.693463,0.339730,-0.812258,3.000000
79.450000,19.715532,-0.061536,-0.815394,3.000000
79.500000,19.738974,-0.487748,-0.725750,3.000000
79.550000,19.753598,-0.753640,-0.518108,3.000000
79.600000,19.757573,-0.825921,-0.178407,3.000000
79.650000,19.757573,-0.788589,0.252593,3.000000
79.700000,19.765038,-0.652866,0.630106,3.000000
79.750000,19.779676,-0.386718,0.802913,3.000000
79.800000,19.801019,0.001326,0.820566,3.000000
79.850000,19.824848,0.434593,0.744183,3.000000
79.900000,19.841116,0.730374,0.554865,3.000000
79.950000,19.846258,0.823859,0.232207,3.000000
80.000000,19.846258,0.798948,-0.191639,3.000000
80.050000,19.852867,0.678792,-0.588977,3.000000
80.100000,19.866476,0.431339,-0.790691,3.000000
80.150000,19.887024,0.057753,-0.824102,3.000000
80.200000,19.911021,-0.378569,-0.760473,3.000000
